Component Name,Normalized Name,Computerzone Price,Computerzone Status,Computerzone URL,Nanotek Price,Nanotek Status,Nanotek URL,Winsoft Price,Winsoft Status,Winsoft URL
"Samsung 27"" Odyssey G4 G40B FHD IPS 240Hz Gaming Monitor",samsung27odysseyg4g40bfhdips240hzmonitor,,,,89000.0,In Stock,https://www.nanotek.lk/product/samsung-27-odyssey-g4-g40b-fhd-ips-240hz-gaming-monitor,,,
"KOORUI 27"" G2711P 200Hz IPS FHD HDR400 Display, 90% DCI-P3",koorui27g2711p200hzipsfhdhdr400display90dcip3,,,,52000.0,In stock,https://www.nanotek.lk/product/koorui-27-g2711p-200hz-ips-fhd-hdr400-display-90-dci-p3,,,
"KOORUI G2722P ""27"" Fast IPS 1440p 200Hz HDR 400",kooruig2722p27fastips1440p200hzhdr400,,,,70000.0,In stock,https://www.nanotek.lk/product/koorui-g2722p-27-fast-ips-1440p-200hz-hdr-400,,,
"VIEWSONIC 27"" VA270A-H FHD 120HZ IPS",viewsonic27va270ahfhd120hzips,,,,40500.0,In Stock,https://www.nanotek.lk/product/viewsonic-27-va270a-h-fhd-120hz-ips,,,
"KOORUI 34"" G3441XC VA UWQHD 240HZ ULTRAWIDE CURVED GAMING MONITOR",koorui34g3441xcvauwqhd240hzultrawidecurvedmonitor,,,,99000.0,In Stock,https://www.nanotek.lk/product/koorui-34-g3441xc-va-uwqhd-240hz-ultrawide-curved-gaming-monitor,,,
"MSI 27"" MODERN MD272QXP 2560 X 1440 100HZ IPS TYPE-C MONITOR",msi27modernmd272qxp2560x1440100hzipstypecmonitor,,,,92500.0,In Stock,https://www.nanotek.lk/product/msi-27-modern-md272qxp-2560-x-1440-100hz-ips-type-c-monitor,,,
"VIEWSONIC 24"" VA24G1-H 144HZ IPS FHD",viewsonic24va24g1h144hzipsfhd,,,,34500.0,In Stock,https://www.nanotek.lk/product/viewsonic-24-va24g1-h-144hz-ips-fhd,,,
"KOORUI 27"" S2721XO 2K OLED True Black 400 98% DCI-P3 240Hz",koorui27s2721xo2koledtrueblack40098dcip3240hz,,,,189000.0,In stock,https://www.nanotek.lk/product/koorui-27-s2721xo-2k-oled-true-black-400-98-dci-p3-240hz,,,
"ASUS ProArt 34 "" PA348CGV Ultra Wide QHD (3440 x 1440) IPS USB-C 120HZ Calman Verified",asusproart34pa348cgvultrawideqhdipsusbc120hzcalmanverified,,,,285500.0,In Stock,https://www.nanotek.lk/product/asus-proart-34-pa348cgv-ultra-wide-qhd-3440-x-1440-ips-usb-c-120hz-calman-verified,,,
"KOORUI 24"" G2411P IPS FHD 200Hz Gaming Monitor",koorui24g2411pipsfhd200hzmonitor,,,,39000.0,In stock,https://www.nanotek.lk/product/koorui-24-g2411p-ips-fhd-200hz-gaming-monitor,,,
"KOORUI 27"" E2711F 1080P IPS 100HZ",koorui27e2711f1080pips100hz,,,,37500.0,In stock,https://www.nanotek.lk/product/koorui-27-e2711f-1080p-ips-100hz,,,
"KOORUI 22"" E2212F VA 100HZ SRGB 99%",koorui22e2212fva100hzsrgb99,,,,23500.0,In Stock,https://www.nanotek.lk/product/koorui-22-e2212f-va-100hz-srgb-99,,,
"VIEWSONIC 24"" VA240A-H 1080P (FHD) IPS 120Hz Frameless Monitor",viewsonic24va240ah1080pips120hzframelessmonitor,,,,32000.0,In Stock,https://www.nanotek.lk/product/viewsonic-24-va240a-h-1080p-fhd-ips-120hz-frameless-monitor,,,
"Viewsonic VP2756A-2K 27"" 120Hz 2K QHD Pantone Validated 100% sRGB Factory Pre-Calibrated Monitor with 90W USB-C",viewsonicvp2756a2k27120hz2kqhdpantonevalidated100srgbfactoryprecalibratedmonitor90wusbc,,,,125000.0,In Stock,https://www.nanotek.lk/product/viewsonic-vp2756a-2k-27-120hz-2k-qhd-pantone-validated-100-srgb-factory-pre-calibrated-monitor-with-90w-usb-c,,,
"VIEWSONIC 24"" VX2479A-HD-PRO IPS 240HZ",viewsonic24vx2479ahdproips240hz,,,,48500.0,In Stock,https://www.nanotek.lk/product/viewsonic-24-vx2479a-hd-pro-ips-240hz,,,
ViewSonic VX3219-2K-PRO-2 32” 2K 165Hz Gaming Monitor,viewsonicvx32192kpro2322k165hzmonitor,,,,115000.0,In Stock,https://www.nanotek.lk/product/viewsonic-vx3219-2k-pro-2-32-2k-165hz-gaming-monitor,,,
"LG UltraGear™ 27"" 27GS65F-B FHD -IPS 180Hz 1ms",lgultragear2727gs65fbfhdips180hz1ms,,,,89000.0,In Stock,https://www.nanotek.lk/product/lg-ultragear-27-27gs65f-b-fhd-ips-180hz-1ms,,,
LG 27UN880-B Ultrafine Monitor 27” UHD 4K IPS sRGB 99% USB-C,lg27un880bultrafinemonitor27uhd4kipssrgb99usbc,,,,184000.0,In Stock,https://www.nanotek.lk/product/lg-27un880-b-ultrafine-monitor-27-uhd-4k-ips-srgb-99-usb-c,,,
