Component Name,Normalized Name,Computerzone Price,Computerzone Status,Computerzone URL,Nanotek Price,Nanotek Status,Nanotek URL,PCBuilders Price,PCBuilders Status,PCBuilders URL,Winsoft Price,Winsoft Status,Winsoft URL
Corsair Vengeance LPX 16GB DDR4 3200Mhz Memory,corsairvengeancelpx16gbddr43200memory,,,,,,,,,,11000.0,Out of Stock,https://www.winsoft.lk/product/corsair-vengeance-lpx-16gb-ddr4-3200mhz/
Kingston 4GB DDR4 2400mhz Desktop Ram (Not Sold Separately),kingston4gbddr42400ram,,,,,,,,,,6000.0,Out of Stock,https://www.winsoft.lk/product/kingston-4gb-ddr4-2400mhz-desktop-ram/
Crucial 8GB DDR5 5600MHz Laptop Ram (Not Sold Separately),crucial8gbddr55600laptopram,,,,,,,,,,12000.0,Out of Stock,https://www.winsoft.lk/product/crucial-8gb-ddr5-5600mhz/
Team Group 64GB T-Create Expert DDR5 6400 MHz Memory,teamgroup64gbtcreateexpertddr56400memory,,,,,,,,,,79000.0,Out of Stock,https://www.winsoft.lk/product/team-group-64gb-t-create-expert-ddr5/
Corsair Vengeance LPX 32GB (32×1) DDR5 5600MHz Memory (Not Sold Separately),corsairvengeancelpx32gbddr55600memory,,,,,,,,,,129000.0,Out of Stock,https://www.winsoft.lk/product/corsair-vengeance-lpx-32gb-5600/
CORSAIR VENGEANCE 32GB DDR5 5200MHZ MEMORY,corsairvengeance32gbddr55200memory,,,,,,,,,,31500.0,Out of Stock,https://www.winsoft.lk/product/corsair-vengeance-32gb-ddr5-5200mhz-memory/
CORSAIR VENGEANCE 64GB(32GBx2) DDR5 5200MHZ MEMORY (Not Sold Separately),corsairvengeance64gbddr55200memory,,,,,,,,,,82000.0,Out of Stock,https://www.winsoft.lk/product/corsair-vengeance-64gb-5200mhz-memory/
CORSAIR VENGEANCE 64GB(32GBx2) DDR5 5600MHZ MEMORY (Not Sold Separately),corsairvengeance64gbddr55600memory,,,,,,,,,,82000.0,Out of Stock,https://www.winsoft.lk/product/corsair-vengeance-64gb-5600mhz-memory/
ADATA 16GB DDR5 4800MHz Laptop Ram,adata16gbddr54800laptopram,,,,,,,,,,17000.0,Out of Stock,https://www.winsoft.lk/product/adata-16gb-ddr5-4800mhz-laptop-ram/
T-Force VULCAN 16GB DDR5 5600MHZ MEMORY,tforcevulcan16gbddr55600memory,,,,,,,,,,19500.0,Out of Stock,https://www.winsoft.lk/product/t-force-vulcan-16gb-ddr5-5600mhz-memory/
Corsair Vengeance LPX 8GB DDR4 3200Mhz Memory,corsairvengeancelpx8gbddr43200memory,,,,,,,,,,8000.0,Out of Stock,https://www.winsoft.lk/product/corsair-vengeance-lpx-8gb-ddr4-3200mhz/
TEAMGROUP Elite DDR4 16GB 3200Mhz Memory,teamgroupeliteddr416gb3200memory,,,,,,,,,,12500.0,Out of Stock,https://www.winsoft.lk/product/teamgroup-elite-ddr4-16gb-3200mhz/
Kingston FURY Beast 32GB DDR5 5600MHz Memory,kingstonfurybeast32gbddr55600memory,,,,,,,,,,33500.0,Out of Stock,https://www.winsoft.lk/product/kingston-fury-beast-32gb-ddr5-5600mhz-memory/
Transcend 16GB DDR5 4800MHz Desktop Ram,transcend16gbddr54800ram,,,,,,,,,,32500.0,Out of Stock,https://www.winsoft.lk/product/transcend-16gb-ddr5-4800mhz-desktop-ram/
CORSAIR VENGEANCE 32GB DDR5 5600MHZ MEMORY,corsairvengeance32gbddr55600memory,,,,,,,,,,49500.0,Out of Stock,https://www.winsoft.lk/product/corsair-vengeance-32gb-ddr5-5600mhz/
Crucial 16GB DDR5 4800MHz Laptop Ram,crucial16gbddr54800laptopram,,,,,,,,,,17000.0,Out of Stock,https://www.winsoft.lk/product/crucial-16gb-ddr5-4800mhz-laptop-ram/
Lexar 16GB DDR4 3200MHz Desktop RAM,lexar16gbddr43200ram,,,,,,,,,,11000.0,Out of Stock,https://www.winsoft.lk/product/lexar-16gb-ddr4-3200mhz-desktop-ram/
PNY 16GB DDR4 3200MHz Laptop Ram,pny16gbddr43200laptopram,,,,,,,,,,9500.0,Out of Stock,https://www.winsoft.lk/product/pny-16gb-ddr4-3200mhz-laptop-ram/
PNY 8GB DDR4 3200MHz Laptop Ram,pny8gbddr43200laptopram,,,,,,,,,,11500.0,Out of Stock,https://www.winsoft.lk/product/pny-8gb-ddr4-3200mhz-laptop-ram/
Transcend 8GB DDR4 3200MHz Laptop Ram,transcend8gbddr43200laptopram,,,,,,,,,,8500.0,Out of Stock,https://www.winsoft.lk/product/transcend-8gb-ddr4-3200mhz/
Transcend 16GB DDR4 3200MHz Laptop Ram,transcend16gbddr43200laptopram,,,,,,,,,,12500.0,Out of Stock,https://www.winsoft.lk/product/transcend-16gb-ddr4-3200mhz-laptop-ram/
Crucial 16GB DDR4 3200MHz Desktp RAM,crucial16gbddr43200desktpram,,,,,,,,,,12000.0,Out of Stock,https://www.winsoft.lk/product/crucial-16gb-ddr4-3200mhz-desktp-ram/
